"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","V","0056295","365","114","137","11","0","0","5","0","5","0","93","178","187","24","16","15","1","2","5","3","2","0","0","0","0","0","1","1","0","0","1","1","1","2","0","0","0","0","1","1","0","0","0","2","1","0","3","10","11","18","6","7","0","8","9","13","10","15","4","0","1","13","13","12","16","9","0","3","14","11","15","14","16","0","2","11","15","11","5","3","0","5","17","8","10","1","5","0","1","1","0","7","3","0","0","0","1","4","1","2","1","40","22","16","9","9","5","4","3","6","36","15","16","8","26","9","4","8","15","30","18","19","9","12","3","0","0","2","6","5","5","0","1","2","0","1","1"
"g12","V","0056296","334","112","131","10","1","0","1","0","1","0","78","173","161","27","11","12","2","3","1","3","0","0","0","2","0","0","3","3","1","0","3","0","1","8","1","1","0","2","2","2","0","2","1","5","0","0","3","7","8","11","10","11","0","2","5","15","13","19","8","0","4","9","6","18","13","18","0","2","6","6","14","11","24","0","7","7","11","6","12","5","0","4","5","7","7","2","5","0","2","1","0","2","1","1","0","1","1","2","0","0","2","15","6","12","9","10","8","15","2","35","13","8","10","7","19","7","11","2","54","16","11","14","2","11","4","7","2","11","4","4","3","0","1","1","0","0","0"
"g12","V","0056300","529","153","242","16","0","0","5","0","1","0","112","257","272","40","24","29","7","5","6","4","0","0","0","1","0","0","0","1","0","0","1","0","1","3","1","1","0","2","4","2","0","2","10","4","0","0","2","6","13","20","11","17","0","6","6","14","17","19","22","0","4","13","20","34","17","35","0","5","11","23","28","23","29","0","5","13","15","7","8","7","0","5","11","9","18","6","8","0","2","1","1","3","2","1","0","2","2","3","3","0","2","22","16","25","6","13","7","13","9","42","33","10","27","11","22","11","21","13","94","25","14","13","7","14","8","12","2","17","7","4","8","0","0","0","0","0","3"
"g12","V","0056301","463","150","191","18","1","0","8","0","3","1","91","237","226","52","43","20","3","5","6","1","0","0","1","1","0","1","2","0","0","5","0","3","0","2","0","5","0","3","8","2","0","1","2","4","1","0","2","16","11","14","10","9","0","4","15","20","19","18","12","0","10","15","14","24","17","20","0","4","14","14","20","17","22","0","9","10","12","6","15","7","0","4","5","3","8","10","2","0","4","3","1","5","0","3","0","3","2","4","3","2","1","34","24","19","10","11","9","12","5","26","28","16","23","13","35","6","14","12","44","25","11","12","7","14","5","4","6","7","9","6","8","0","4","0","1","2","1"
"g12","V","0056308","610","164","314","16","0","1","8","0","3","1","103","319","291","31","19","11","1","10","12","8","1","0","2","0","0","0","2","4","0","1","6","4","0","5","3","5","0","0","3","4","0","1","1","1","0","0","8","9","5","19","17","17","0","3","11","19","20","15","21","0","20","18","13","36","33","40","0","8","14","12","46","36","38","0","9","10","8","16","14","8","0","8","6","6","8","6","4","0","2","3","2","7","2","3","0","2","1","1","2","3","1","16","23","23","12","19","8","15","10","38","46","22","24","21","32","29","20","22","98","21","13","15","5","18","1","7","6","17","8","6","4","1","2","4","1","1","2"
"g12","V","0056315","686","162","360","29","0","0","4","0","2","1","128","343","343","16","15","10","5","14","22","10","3","0","2","0","0","1","2","0","2","2","3","6","0","2","2","1","0","0","3","2","0","1","3","0","0","0","4","5","11","19","11","15","0","6","8","12","23","16","32","0","9","7","16","45","41","76","0","5","9","15","41","35","61","0","4","8","10","15","17","14","0","7","4","8","9","20","12","0","4","5","0","1","3","3","0","2","4","5","5","2","2","24","27","29","9","11","5","15","12","30","41","31","27","16","55","24","27","16","123","25","13","25","12","13","3","13","2","22","9","4","10","2","6","1","3","0","1"
"g12","V","0056382","333","101","174","7","3","0","3","0","0","0","45","129","204","6","5","0","0","10","16","3","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","0","2","1","1","0","0","1","1","1","2","9","18","0","1","0","4","5","19","40","0","0","1","1","9","18","48","0","0","0","2","4","28","63","0","1","0","0","3","5","6","0","1","2","4","1","9","13","0","0","1","0","1","3","0","0","1","0","2","2","1","2","21","11","13","9","8","6","13","3","17","25","23","26","14","32","9","15","7","23","17","9","6","2","2","1","2","3","3","7","1","1","0","1","0","2","0","1"
"g12","V","0056383","528","154","291","17","0","0","1","0","0","1","64","217","311","10","12","0","2","11","9","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","3","10","37","0","0","0","0","2","16","85","0","0","0","2","3","15","103","0","0","1","1","2","25","139","0","0","0","0","1","7","24","0","0","1","1","2","6","22","0","0","1","0","0","2","8","0","0","0","0","0","2","6","24","15","25","10","18","14","11","8","29","43","48","35","32","44","14","19","10","46","13","8","12","10","8","3","5","2","3","3","5","1","1","1","2","3","0","3"
"g12","V","0056601","1553","395","839","40","2","1","8","0","3","1","264","751","802","48","29","21","3","16","50","9","6","6","6","1","0","4","8","2","0","9","7","8","0","7","2","4","0","8","15","15","0","5","8","1","0","0","11","24","17","37","51","24","0","16","22","25","67","67","34","0","41","32","33","112","131","74","0","41","29","44","125","110","67","0","19","29","21","29","27","7","0","15","24","11","38","30","14","0","6","5","6","7","6","2","0","2","5","3","5","5","3","81","37","52","24","31","20","32","21","97","99","83","79","43","86","53","80","62","254","70","26","41","15","29","12","15","9","47","18","8","5","5","10","2","3","1","3"
"g12","V","0056602","1550","486","633","58","3","1","15","1","6","2","345","743","807","83","45","46","8","17","28","15","4","1","4","4","1","4","3","3","0","6","2","5","3","7","7","10","1","6","7","6","0","9","5","4","1","0","17","34","41","55","35","25","0","14","49","48","60","70","38","0","19","41","47","88","74","36","0","15","53","50","99","77","34","0","13","44","53","34","32","11","0","14","36","36","38","18","16","0","7","12","8","7","6","4","0","4","11","8","11","5","3","112","65","78","21","64","22","35","10","79","125","64","70","30","80","33","56","23","152","81","41","72","30","43","11","27","7","33","30","15","14","8","6","2","4","0","7"
"g12","V","0056603","705","166","377","19","2","0","8","1","4","0","128","350","355","25","28","16","3","5","27","5","1","1","1","2","0","0","5","4","3","1","4","0","0","0","0","0","0","3","4","2","3","3","3","2","0","0","5","8","9","11","14","16","0","9","13","12","20","35","14","0","7","18","18","43","55","55","0","9","16","19","48","54","35","0","6","13","13","19","12","9","0","7","10","12","13","11","3","0","6","5","0","4","3","1","0","2","3","2","3","4","1","29","11","23","5","17","7","14","6","54","35","19","32","20","39","21","28","19","164","25","18","24","17","13","8","7","6","10","10","6","5","1","0","2","2","1","7"
"g12","V","0056604","691","229","291","16","2","2","7","0","1","1","142","331","360","75","31","27","4","4","15","7","1","0","0","2","0","4","4","0","0","1","1","2","0","7","4","1","1","2","4","1","1","7","4","1","0","0","9","16","16","26","16","22","0","10","20","22","29","22","21","0","6","17","32","43","22","28","0","3","18","22","31","34","35","0","9","12","13","11","12","8","0","11","12","15","19","10","10","0","2","3","4","3","1","0","0","1","6","3","1","3","2","36","32","40","18","18","9","14","7","55","44","29","35","18","38","13","15","11","88","39","17","31","12","19","3","6","3","12","9","7","4","3","4","0","1","0","1"
"g12","V","0056605","971","269","452","32","0","4","8","0","2","1","203","495","476","49","33","19","4","16","15","5","1","4","4","1","1","2","5","3","0","2","6","13","0","2","4","8","0","5","16","12","1","8","9","2","0","0","8","12","23","28","28","19","0","19","12","16","40","40","24","0","17","27","28","64","61","37","0","14","23","32","64","65","20","0","15","22","20","26","19","10","0","9","25","13","22","16","6","0","7","6","2","12","3","1","0","3","4","2","2","4","1","51","25","46","20","21","8","22","13","63","69","30","44","27","60","25","26","21","150","54","21","40","17","26","9","15","4","17","10","11","9","5","2","3","2","2","3"
"g12","V","0056606","740","228","358","18","1","1","4","0","2","1","127","306","434","53","19","32","4","8","13","3","0","1","0","1","0","1","2","1","0","3","1","2","0","1","1","1","0","7","2","0","0","2","0","3","0","0","6","6","9","13","13","44","0","6","6","17","13","21","74","0","3","2","10","14","20","88","0","3","7","5","20","25","161","0","7","12","9","9","5","20","0","2","6","7","9","14","27","0","3","5","1","1","3","3","0","0","2","1","2","1","5","49","35","46","23","17","5","15","3","35","71","48","42","29","39","16","28","18","67","44","21","15","7","12","5","12","1","10","9","3","7","2","2","1","0","0","3"
"g12","V","0057002","99","52","17","4","1","2","1","0","0","0","22","59","40","26","3","9","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","5","5","1","3","0","1","0","0","4","5","2","7","7","5","0","6","3","3","5","4","1","0","0","3","3","1","3","0","0","1","0","2","3","0","1","0","5","3","3","3","0","1","0","1","2","0","2","2","0","0","1","1","0","0","2","0","0","2","2","0","0","0","0","20","3","13","3","2","2","5","0","4","6","2","1","4","2","1","0","0","1","11","7","1","2","1","0","0","0","0","8","0","0","0","0","0","0","0","0"
"g12","V","0057007","87","41","26","3","0","0","1","0","0","0","16","45","42","23","2","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","4","2","4","5","1","3","0","4","3","6","4","2","3","0","2","1","3","2","2","4","0","0","1","1","5","1","4","0","5","1","0","2","2","0","0","5","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","14","6","5","2","4","1","2","1","6","3","3","1","2","2","2","2","0","11","7","3","6","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0"
"g12","V","0058105","872","213","472","22","1","4","1","0","2","0","157","413","459","13","6","13","2","9","20","6","0","0","1","1","0","4","4","2","0","3","15","6","0","2","5","4","0","2","0","2","1","1","1","0","0","0","5","6","4","23","25","21","0","6","12","8","36","49","18","0","14","20","26","63","65","49","0","11","14","23","74","60","53","0","7","13","9","21","16","13","0","11","9","11","21","17","9","0","4","2","0","4","2","1","0","3","3","1","5","4","1","38","19","43","11","17","6","25","11","43","55","53","49","28","56","25","35","30","141","33","27","29","14","16","8","13","7","10","7","7","4","0","3","1","4","0","4"
"g12","V","0058107","848","199","427","27","1","1","3","0","1","0","189","412","436","25","10","12","3","6","12","7","1","0","0","0","0","8","6","2","0","5","5","11","3","0","4","2","0","1","0","0","0","4","2","1","1","0","6","2","10","23","23","24","0","10","7","18","29","22","25","0","14","8","18","64","54","50","0","15","12","12","78","40","62","0","15","8","8","28","22","18","0","8","4","13","27","22","16","0","1","1","1","6","3","5","0","3","0","4","3","3","3","27","23","26","3","18","11","25","6","60","47","39","40","28","63","38","32","24","116","37","23","30","12","28","12","10","7","30","10","3","5","2","2","3","2","1","5"
"g12","V","0058108","739","196","368","19","0","1","9","1","6","0","139","374","365","21","15","9","2","12","30","6","1","0","0","2","1","3","5","0","0","2","3","1","0","1","0","1","0","0","1","3","0","0","0","0","0","0","7","6","8","16","29","19","0","15","2","11","25","31","27","0","12","13","19","48","40","58","0","5","10","23","53","33","54","0","9","4","11","17","18","14","0","12","1","16","12","17","8","0","4","5","1","7","5","4","0","0","2","2","1","1","4","26","20","26","8","8","15","14","5","74","52","29","26","11","42","19","26","16","147","33","20","23","8","13","7","5","5","25","10","6","3","2","2","3","6","0","4"
"g12","V","0058109","686","254","269","24","0","5","4","0","5","1","124","333","353","26","25","12","8","13","12","8","1","2","2","0","0","1","0","0","0","2","1","2","1","1","3","2","1","0","1","3","1","4","4","3","0","0","8","12","17","18","35","29","0","5","11","23","33","35","28","0","5","4","13","30","43","24","0","5","16","17","34","42","36","0","6","10","15","21","10","11","0","4","8","11","13","7","8","0","5","7","4","3","2","1","0","1","2","5","5","4","0","33","33","39","23","24","18","25","7","52","36","22","22","16","47","22","22","18","64","34","12","27","12","12","4","3","5","15","15","4","7","2","7","0","3","0","1"
"g12","V","0058111","841","208","451","17","0","1","9","0","4","1","150","387","454","12","14","4","1","19","31","9","3","0","0","0","0","3","2","2","0","3","2","7","0","2","4","1","1","0","3","2","0","0","1","0","0","0","3","4","8","10","20","34","0","4","9","7","14","33","62","0","7","8","12","25","53","110","0","3","10","12","31","55","125","0","8","5","4","9","20","34","0","4","8","6","15","20","17","0","1","2","1","2","1","6","0","1","4","2","2","2","8","44","14","28","18","15","12","24","15","38","74","39","35","32","51","33","41","23","123","48","20","17","3","18","12","9","6","17","5","7","7","1","4","2","3","0","3"
"g12","V","0058114","691","230","295","19","1","1","4","0","4","0","137","342","349","39","17","12","6","12","9","5","3","0","1","3","0","2","0","3","0","1","5","6","0","0","0","1","0","1","0","0","0","1","7","4","0","0","14","11","23","17","20","22","0","8","12","20","33","28","22","0","11","11","16","37","44","28","0","8","8","19","52","41","20","0","11","16","8","12","19","7","0","7","7","16","14","14","6","0","3","3","3","3","2","1","0","1","3","2","1","5","2","67","28","47","6","19","8","11","10","34","47","28","33","14","47","16","26","19","65","37","24","27","7","6","8","4","3","21","10","4","5","1","2","1","3","2","1"
"g12","V","0058117","875","184","530","12","0","0","4","0","2","0","143","451","424","3","17","2","0","19","38","17","3","2","6","2","0","6","6","0","0","1","7","3","0","1","1","1","1","0","3","0","0","3","2","5","0","0","4","9","8","18","26","20","0","9","11","5","18","31","25","0","26","21","18","55","83","85","0","13","9","22","63","74","61","0","9","9","9","13","7","20","0","8","12","7","14","23","12","0","2","2","0","4","1","2","0","0","1","1","2","2","1","29","23","18","8","25","9","20","7","45","53","45","53","24","65","42","54","31","163","33","11","23","7","20","10","18","6","15","3","6","2","0","1","1","4","0","1"
"g12","V","0058118","924","247","465","16","2","0","5","0","6","2","181","475","449","15","21","11","1","15","29","10","2","2","5","3","0","2","2","1","1","1","11","15","0","0","2","4","0","1","3","3","0","0","2","4","0","0","5","9","15","22","35","27","0","11","9","15","20","40","39","0","9","13","30","63","51","73","0","14","8","29","52","47","76","0","10","9","15","27","23","24","0","7","6","12","23","17","8","0","1","2","2","3","3","4","0","2","1","7","3","3","0","51","9","27","12","35","12","17","11","73","51","40","55","23","59","32","35","27","143","42","18","23","21","24","12","11","8","22","4","4","5","5","6","1","2","3","1"
"g12","V","0058120","694","228","282","22","0","0","7","0","3","0","152","348","346","17","16","12","2","16","15","10","2","0","2","1","0","1","1","0","0","2","2","0","0","7","1","2","0","0","0","0","0","3","3","2","0","0","8","12","13","23","29","24","0","4","11","19","25","35","25","0","3","8","17","32","36","47","0","2","7","15","29","41","45","0","7","10","12","14","22","16","0","5","10","6","20","11","19","0","0","3","4","4","2","2","0","3","1","4","3","4","2","51","28","46","14","28","6","14","9","32","54","30","22","17","38","17","19","15","70","45","25","28","7","14","8","6","2","17","16","7","3","1","3","0","0","1","1"
"g12","V","0058121","549","163","257","16","1","0","4","0","0","0","108","257","292","5","6","4","1","15","10","3","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","2","0","2","13","19","33","0","1","2","7","7","25","52","0","1","3","2","16","28","67","0","3","3","8","13","27","86","0","3","5","7","13","15","21","0","0","3","6","10","12","13","0","0","0","1","1","1","4","0","0","1","1","3","3","6","28","10","17","16","17","12","14","11","38","52","25","21","8","21","30","17","25","58","35","15","14","9","10","4","11","2","8","8","4","6","1","1","0","0","0","1"
"g12","V","0058127","884","263","394","30","0","1","6","0","4","2","184","411","473","30","23","10","3","10","10","12","4","2","1","2","1","6","6","2","0","6","7","4","0","7","1","2","0","4","6","0","0","1","6","0","0","0","7","11","17","23","31","17","0","12","11","25","38","43","28","0","11","7","42","66","32","29","0","14","16","57","58","41","21","0","8","13","24","26","17","10","0","10","11","23","22","15","5","0","1","2","6","3","6","2","0","2","3","5","7","5","1","55","27","37","18","30","12","29","12","43","55","42","48","36","52","33","29","21","78","39","27","38","13","26","11","13","1","16","8","5","10","4","9","1","0","1","5"
"g12","V","0058299","867","159","534","23","0","1","3","0","2","0","145","436","431","11","20","5","0","11","26","11","3","0","5","0","0","1","4","0","0","0","8","5","1","9","5","4","0","0","7","1","0","0","2","1","0","0","6","6","5","19","16","17","0","3","6","8","20","27","26","0","16","17","20","82","66","75","0","17","10","30","87","57","57","0","9","8","7","13","22","15","0","5","10","4","17","22","13","0","2","1","2","5","4","3","0","0","1","1","4","4","2","23","15","31","7","15","8","14","12","34","61","40","53","42","55","31","71","33","148","29","13","19","9","25","15","12","9","14","10","3","3","0","2","2","2","3","4"
"g12","V","0058300","630","183","314","17","0","2","3","1","1","1","108","312","318","29","15","12","1","9","11","7","1","0","0","0","0","5","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","4","0","3","0","0","5","13","9","14","26","23","0","3","11","12","21","12","34","0","7","13","17","41","38","30","0","4","17","17","47","36","47","0","6","11","13","10","8","13","0","7","6","7","13","7","7","0","3","2","4","4","1","1","0","2","1","2","3","2","0","22","21","36","6","19","6","12","9","52","31","26","41","15","34","9","19","24","115","27","13","15","7","10","5","6","2","23","4","7","4","2","2","0","2","0","4"
"g12","V","0058317","815","211","406","17","0","0","6","0","5","1","169","391","424","17","21","7","1","22","21","7","0","2","0","0","0","3","1","0","0","2","4","10","0","1","2","1","0","0","5","3","3","0","0","0","0","0","4","7","9","18","20","23","0","3","12","17","27","28","43","0","10","11","14","53","61","59","0","4","10","21","55","56","52","0","7","10","13","18","23","17","0","3","3","17","22","24","12","0","3","0","1","6","2","2","0","1","2","0","3","6","3","29","18","30","14","27","12","25","6","50","54","43","33","15","54","29","36","30","112","33","26","33","9","14","7","16","6","25","7","6","5","3","3","0","2","0","3"
"g12","V","0058318","734","186","361","17","0","1","3","0","1","0","165","372","362","19","14","7","0","9","30","11","0","3","0","0","0","0","3","2","0","2","8","4","0","5","2","8","2","0","0","0","0","1","4","3","2","0","6","7","9","18","21","19","0","6","16","13","20","24","27","0","7","11","15","37","57","52","0","11","10","23","46","58","34","0","14","7","15","27","23","13","0","8","4","5","26","16","7","0","1","3","3","2","4","1","0","2","0","2","3","1","0","39","18","32","12","21","10","12","9","33","55","38","31","12","35","18","43","18","111","43","19","17","9","17","6","19","7","28","10","1","6","1","1","0","2","1","0"
"g12","V","0058319","597","197","236","19","3","1","6","0","3","0","132","277","320","28","15","18","3","10","7","5","3","1","0","0","0","6","2","1","0","1","1","1","0","0","0","1","0","1","1","1","0","4","2","1","0","0","1","11","17","16","14","14","0","7","15","19","28","27","28","0","3","16","18","24","33","21","0","4","18","22","25","28","24","0","5","17","18","13","13","7","0","1","12","18","15","8","5","0","2","2","4","3","5","0","0","3","4","1","2","4","2","58","25","31","12","12","14","15","6","24","49","19","24","18","33","11","21","6","55","47","13","29","10","14","5","5","0","9","15","4","6","0","1","1","2","2","1"
"g12","V","0058320","487","90","275","10","1","3","4","0","3","1","100","241","246","9","5","6","1","6","11","6","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","3","1","0","0","1","2","4","8","12","15","0","0","7","5","11","6","19","0","3","6","12","29","29","59","0","1","11","9","30","18","68","0","6","8","8","6","12","6","0","4","9","12","10","10","9","0","3","2","1","3","3","3","0","2","2","0","2","0","1","13","5","19","5","6","3","9","4","26","27","14","27","16","42","14","23","12","100","25","19","18","2","15","3","5","1","12","6","5","4","0","2","1","1","1","2"
"g12","V","0058324","981","303","458","22","1","4","8","0","3","1","181","457","524","22","17","11","2","17","18","7","3","4","3","0","0","4","5","2","0","2","2","1","0","2","0","3","0","4","4","0","0","1","4","8","0","0","8","10","13","25","30","31","0","5","20","22","32","45","62","0","9","31","35","57","62","42","0","8","20","22","61","59","52","0","7","15","12","22","22","10","0","10","9","11","26","15","22","0","4","2","1","2","6","1","0","3","5","1","6","5","3","59","32","66","15","37","8","17","7","62","67","47","61","33","75","36","30","17","92","38","18","33","14","29","12","13","6","18","11","7","9","1","1","1","4","1","4"
"g12","V","0058325","672","205","291","16","1","2","6","1","1","2","147","317","355","35","21","14","5","12","10","6","2","0","1","0","0","6","1","2","1","5","1","3","0","0","1","0","1","0","1","2","0","1","5","2","1","0","11","17","10","15","18","12","0","10","19","25","23","28","17","0","7","19","20","40","31","22","0","14","16","20","42","34","26","0","9","12","12","21","19","7","0","9","13","11","16","12","6","0","3","4","2","2","1","3","0","1","5","2","2","2","2","70","19","33","16","9","6","7","6","39","55","37","43","15","22","14","24","15","66","58","19","22","10","11","3","10","4","10","8","7","6","0","2","0","3","0","3"
"g12","V","0058327","354","103","165","11","0","1","5","0","0","0","69","174","180","19","11","11","1","4","8","5","2","1","0","0","0","2","2","1","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","8","10","10","15","5","0","4","9","12","9","12","8","0","3","15","13","26","18","10","0","2","16","10","17","19","16","0","2","13","5","3","3","2","0","3","8","14","8","5","3","0","2","1","4","3","1","1","0","1","1","0","1","2","0","21","16","16","7","13","3","7","1","19","28","15","14","6","18","9","22","6","47","15","10","18","5","10","1","6","2","2","5","3","4","1","0","2","1","0","1"
"g12","V","0058328","733","189","364","22","1","0","3","0","2","1","151","370","363","24","17","15","2","15","11","4","2","0","2","1","0","6","4","3","0","1","0","3","0","0","0","0","0","1","4","1","0","2","5","0","0","0","4","12","17","15","24","16","0","4","8","18","22","36","13","0","13","20","20","55","45","32","0","11","23","30","38","50","27","0","12","17","14","12","15","13","0","3","14","15","11","13","12","0","4","1","1","6","2","0","0","4","0","3","2","4","2","40","22","37","4","10","12","17","7","40","46","39","48","17","57","21","30","12","94","29","18","30","16","18","4","8","4","24","7","5","3","2","2","1","1","2","6"
"g12","V","0058329","558","111","319","20","0","1","0","0","2","2","103","276","282","7","7","2","1","7","6","13","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","8","11","13","15","0","9","2","6","9","19","14","0","12","5","16","39","33","57","0","8","11","17","39","35","47","0","4","7","4","11","12","10","0","8","9","8","12","9","9","0","3","0","3","2","4","2","0","2","3","1","3","1","1","7","11","16","1","10","8","6","16","36","41","22","23","7","27","13","35","21","130","22","13","18","8","12","2","9","6","13","9","1","6","1","0","1","0","4","3"
"g12","V","0058330","704","186","357","14","1","1","5","0","2","0","138","353","351","7","11","6","1","7","22","10","0","1","1","2","0","2","3","1","0","2","0","2","0","0","0","3","1","3","1","0","0","1","4","1","0","0","7","3","7","18","26","17","0","8","7","14","30","36","13","0","12","12","21","52","49","39","0","12","5","25","50","51","29","0","7","17","9","15","18","12","0","6","6","8","18","11","11","0","3","4","0","1","3","1","0","0","1","1","2","4","3","31","14","43","9","8","3","17","5","56","42","22","25","26","38","17","44","24","119","22","22","30","9","19","5","7","4","20","6","2","6","2","0","1","1","2","3"
"g12","V","0058331","836","261","380","22","0","2","5","0","4","1","161","412","424","21","13","8","1","27","18","17","4","0","1","2","0","4","2","1","2","3","2","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","11","7","12","26","26","42","0","9","7","23","28","26","44","0","3","10","19","37","48","63","0","6","12","30","48","40","64","0","7","10","18","27","15","15","0","10","4","18","17","12","8","0","3","1","1","3","6","2","0","1","3","4","2","3","5","42","13","31","25","25","16","10","9","90","47","18","31","34","38","19","37","16","140","37","18","19","7","21","7","9","12","31","7","9","6","4","1","1","2","1","3"
"g12","V","0058332","572","123","311","20","0","1","2","0","0","2","113","274","298","17","14","5","0","10","5","13","0","0","1","2","0","1","5","1","0","4","2","3","0","0","4","0","0","3","0","0","0","2","0","0","3","0","0","5","10","5","16","13","0","2","11","13","14","20","14","0","8","17","8","41","48","29","0","14","11","14","30","63","28","0","5","11","14","11","11","10","0","8","8","7","14","10","4","0","0","3","2","3","2","2","0","3","1","4","2","2","1","17","5","23","12","12","7","3","2","42","38","32","33","10","43","9","24","17","105","24","9","24","8","14","7","7","8","12","8","5","7","1","1","0","1","1","1"
"g12","V","0058333","577","151","282","18","1","2","2","0","2","0","119","259","318","38","19","19","4","2","12","1","4","0","0","0","0","1","0","1","0","0","4","1","0","2","0","0","0","0","0","2","0","6","3","3","0","0","6","4","10","8","16","12","0","13","13","15","25","19","10","0","9","16","19","30","41","14","0","9","19","27","42","37","19","0","4","17","10","12","9","6","0","5","18","8","10","18","2","0","3","4","3","3","2","1","0","2","3","3","1","0","0","57","15","27","13","17","5","7","1","9","58","33","32","21","38","9","23","13","55","55","13","26","3","8","3","5","2","4","11","8","3","0","1","0","1","1","0"
"g12","V","0058348","886","165","546","13","0","0","6","0","3","1","152","427","459","3","23","2","0","17","31","7","4","0","2","0","0","0","4","5","0","2","7","14","2","5","4","4","0","0","0","0","0","0","10","1","0","0","6","8","4","9","25","13","0","10","9","10","22","33","16","0","24","17","33","63","75","54","0","20","14","38","92","73","43","0","16","5","7","28","16","14","0","8","7","6","25","14","6","0","2","1","0","3","2","2","0","5","1","3","2","1","1","26","20","28","11","14","8","12","6","40","69","40","83","38","78","28","51","43","116","40","22","22","9","24","5","13","6","11","10","4","5","1","0","0","3","0","0"
"g12","V","0058350","831","214","449","19","1","0","4","0","5","0","139","393","438","19","12","5","0","18","32","8","2","0","1","0","0","6","6","5","0","3","3","6","0","0","1","0","0","0","0","1","0","3","3","2","0","0","6","7","8","20","22","22","0","7","6","16","28","42","30","0","12","16","21","48","49","62","0","12","14","25","58","59","73","0","5","10","16","20","26","9","0","2","8","12","9","11","11","0","3","5","2","2","1","1","0","1","4","1","2","5","2","35","24","34","9","20","14","17","20","41","78","49","39","21","55","20","36","20","131","35","26","11","7","15","12","13","4","16","7","6","8","3","2","1","0","1","1"
"g12","V","0058351","757","182","400","18","1","1","6","2","4","1","142","353","404","16","22","7","4","22","30","6","7","2","0","1","0","1","6","0","0","3","1","3","0","0","0","1","0","1","2","0","0","0","3","0","1","0","8","1","6","14","20","25","0","6","10","9","22","31","30","0","10","12","11","45","57","59","0","7","14","15","63","48","59","0","9","9","8","13","18","15","0","5","7","12","17","13","16","0","2","3","2","1","3","2","0","2","0","4","4","8","2","36","21","24","6","18","6","13","7","51","57","36","45","22","39","26","25","18","132","39","20","21","8","14","6","7","4","23","8","5","5","3","4","0","2","2","4"
"g12","V","0058354","721","189","369","27","1","1","9","0","4","2","119","354","367","8","21","5","1","8","12","3","1","0","0","0","0","4","6","0","0","1","1","2","0","1","0","1","0","0","0","0","0","1","1","0","0","0","4","5","7","19","27","19","0","7","12","13","17","36","23","0","7","17","19","43","52","47","0","7","14","18","44","47","54","0","7","3","6","15","19","13","0","6","6","3","22","12","7","0","4","5","2","5","5","4","0","5","1","1","6","6","0","25","27","24","11","17","5","10","8","62","36","19","26","23","47","26","28","19","145","25","15","24","9","13","5","3","5","20","18","8","4","2","2","1","2","1","6"
